BioCycID	Metabolites	B_thuringiensis_70323_A	B_thuringiensis_70323_B	B_thuringiensis_70323_C	B_thuringiensis_70323_D	B_toyonensis_70323_A	B_toyonensis_70323_B	B_toyonensis_70323_C	B_toyonensis_70323_D	B4UZN_Ctrl_70323_A	B4UZN_Ctrl_70323_B	B4UZN_Ctrl_70323_C	B4UZN_Ctrl_70323_D	B4UZN_Ctrl_70323_E	C_flaccumfaciens_70323_A	C_flaccumfaciens_70323_B	C_flaccumfaciens_70323_C	C_flaccumfaciens_70323_D	Microbacterium_70323_A	Microbacterium_70323_B	Microbacterium_70323_C	Microbacterium_70323_D_and_E	R_qingshengii_70323_A	R_qingshengii_70323_C	R_qingshengii_70323_D	Shared_metab_70323_A	Shared_metab_70323_B	Shared_metab_70323_C	Shared_metab_70323_D	Shared_metab_70323_E
CPD0-2582	.alpha.-Hydroxyisobutyric acid_HILNeg	28.48755889	28.90247193	28.85581707	28.79405095	28.57238113	28.37958796	28.05730905	28.79807868	22.0412693	21.88445236	25.75638109	26.23260478	21.72477755	28.8342265	28.93064047	27.7870346	28.91954429	28.93106549	28.91079231	28.65238127	28.76334017	28.64245057	27.99489477	28.46500176	28.60355207	28.53939092	28.66445294	26.48490982	28.7072191
 CPD-3621	.alpha.-Hydroxyisobutyric acid_HILNeg	28.48755889	28.90247193	28.85581707	28.79405095	28.57238113	28.37958796	28.05730905	28.79807868	22.0412693	21.88445236	25.75638109	26.23260478	21.72477755	28.8342265	28.93064047	27.7870346	28.91954429	28.93106549	28.91079231	28.65238127	28.76334017	28.64245057	27.99489477	28.46500176	28.60355207	28.53939092	28.66445294	26.48490982	28.7072191
 CPD-6485	.alpha.-Hydroxyisobutyric acid_HILNeg	28.48755889	28.90247193	28.85581707	28.79405095	28.57238113	28.37958796	28.05730905	28.79807868	22.0412693	21.88445236	25.75638109	26.23260478	21.72477755	28.8342265	28.93064047	27.7870346	28.91954429	28.93106549	28.91079231	28.65238127	28.76334017	28.64245057	27.99489477	28.46500176	28.60355207	28.53939092	28.66445294	26.48490982	28.7072191
D-PROLINE	1-Amino-1-cyclobutanecarboxylic acid_HILNeg	24.56129279	23.9929982	24.21062824	24.19038849	24.37212472	23.21123032	24.12293217	24.42547084	25.32436742	25.56029674	25.03696399	23.99972844	25.35504004	24.73973314	24.58998741	24.70590274	24.39004066	24.05364706	24.03883917	24.53360598	24.29856344	24.14830027	24.44496312	24.21977183	24.39069638	24.15337896	24.48287901	24.21477023	24.48693846
 CPD-19411	1-Amino-1-cyclobutanecarboxylic acid_HILNeg	24.56129279	23.9929982	24.21062824	24.19038849	24.37212472	23.21123032	24.12293217	24.42547084	25.32436742	25.56029674	25.03696399	23.99972844	25.35504004	24.73973314	24.58998741	24.70590274	24.39004066	24.05364706	24.03883917	24.53360598	24.29856344	24.14830027	24.44496312	24.21977183	24.39069638	24.15337896	24.48287901	24.21477023	24.48693846
 CPD-10687	1-Amino-1-cyclobutanecarboxylic acid_HILNeg	24.56129279	23.9929982	24.21062824	24.19038849	24.37212472	23.21123032	24.12293217	24.42547084	25.32436742	25.56029674	25.03696399	23.99972844	25.35504004	24.73973314	24.58998741	24.70590274	24.39004066	24.05364706	24.03883917	24.53360598	24.29856344	24.14830027	24.44496312	24.21977183	24.39069638	24.15337896	24.48287901	24.21477023	24.48693846
 CPD-13585	1-Amino-1-cyclobutanecarboxylic acid_HILNeg	24.56129279	23.9929982	24.21062824	24.19038849	24.37212472	23.21123032	24.12293217	24.42547084	25.32436742	25.56029674	25.03696399	23.99972844	25.35504004	24.73973314	24.58998741	24.70590274	24.39004066	24.05364706	24.03883917	24.53360598	24.29856344	24.14830027	24.44496312	24.21977183	24.39069638	24.15337896	24.48287901	24.21477023	24.48693846
 CPD-8148	1-Amino-1-cyclobutanecarboxylic acid_HILNeg	24.56129279	23.9929982	24.21062824	24.19038849	24.37212472	23.21123032	24.12293217	24.42547084	25.32436742	25.56029674	25.03696399	23.99972844	25.35504004	24.73973314	24.58998741	24.70590274	24.39004066	24.05364706	24.03883917	24.53360598	24.29856344	24.14830027	24.44496312	24.21977183	24.39069638	24.15337896	24.48287901	24.21477023	24.48693846
 PRO	1-Amino-1-cyclobutanecarboxylic acid_HILNeg	24.56129279	23.9929982	24.21062824	24.19038849	24.37212472	23.21123032	24.12293217	24.42547084	25.32436742	25.56029674	25.03696399	23.99972844	25.35504004	24.73973314	24.58998741	24.70590274	24.39004066	24.05364706	24.03883917	24.53360598	24.29856344	24.14830027	24.44496312	24.21977183	24.39069638	24.15337896	24.48287901	24.21477023	24.48693846
CPD-19213	2-Hydroxy-5-methoxybenzoic acid_HILNeg	22.43519611	22.16631028	22.89727523	22.84825368	22.08763856	22.10979012	22.10114899	22.25638447	21.65757842	21.84222109	21.93297341	22.18549012	22.3326961	23.24630327	23.09436587	21.88414542	22.39151092	23.00620146	22.44869546	22.23030816	22.61855249	23.01329596	23.02659064	22.30640775	22.88314476	22.34013633	22.96686978	22.49390778	23.02425844
 DIHYDROXYPHENYLGLYCOLALDEHYDE	2-Hydroxy-5-methoxybenzoic acid_HILNeg	22.43519611	22.16631028	22.89727523	22.84825368	22.08763856	22.10979012	22.10114899	22.25638447	21.65757842	21.84222109	21.93297341	22.18549012	22.3326961	23.24630327	23.09436587	21.88414542	22.39151092	23.00620146	22.44869546	22.23030816	22.61855249	23.01329596	23.02659064	22.30640775	22.88314476	22.34013633	22.96686978	22.49390778	23.02425844
 CPD-14556	2-Hydroxy-5-methoxybenzoic acid_HILNeg	22.43519611	22.16631028	22.89727523	22.84825368	22.08763856	22.10979012	22.10114899	22.25638447	21.65757842	21.84222109	21.93297341	22.18549012	22.3326961	23.24630327	23.09436587	21.88414542	22.39151092	23.00620146	22.44869546	22.23030816	22.61855249	23.01329596	23.02659064	22.30640775	22.88314476	22.34013633	22.96686978	22.49390778	23.02425844
CPD-18931	2-Hydroxyoctanoic acid_HILNeg	22.69990945	22.6479852	22.55544511	22.7087424	22.88608179	23.80961593	22.66419379	22.77998145	21.9490579	21.91635831	21.92181131	22.17015542	22.39589908	22.75063184	22.72183265	22.41830338	22.55384771	22.62180274	22.54801406	22.41723963	22.53880812	22.61369612	22.60927393	22.42325177	22.51892739	22.45210321	22.44705304	22.66714887	22.28940931
 CPD-23619	2-Hydroxyoctanoic acid_HILNeg	22.69990945	22.6479852	22.55544511	22.7087424	22.88608179	23.80961593	22.66419379	22.77998145	21.9490579	21.91635831	21.92181131	22.17015542	22.39589908	22.75063184	22.72183265	22.41830338	22.55384771	22.62180274	22.54801406	22.41723963	22.53880812	22.61369612	22.60927393	22.42325177	22.51892739	22.45210321	22.44705304	22.66714887	22.28940931
 ETHYL-R-3-HYDROXYHEXANOATE	2-Hydroxyoctanoic acid_HILNeg	22.69990945	22.6479852	22.55544511	22.7087424	22.88608179	23.80961593	22.66419379	22.77998145	21.9490579	21.91635831	21.92181131	22.17015542	22.39589908	22.75063184	22.72183265	22.41830338	22.55384771	22.62180274	22.54801406	22.41723963	22.53880812	22.61369612	22.60927393	22.42325177	22.51892739	22.45210321	22.44705304	22.66714887	22.28940931
 ETHYL-S-3-HYDROXYHEXANOATE	2-Hydroxyoctanoic acid_HILNeg	22.69990945	22.6479852	22.55544511	22.7087424	22.88608179	23.80961593	22.66419379	22.77998145	21.9490579	21.91635831	21.92181131	22.17015542	22.39589908	22.75063184	22.72183265	22.41830338	22.55384771	22.62180274	22.54801406	22.41723963	22.53880812	22.61369612	22.60927393	22.42325177	22.51892739	22.45210321	22.44705304	22.66714887	22.28940931
 CPD-23615	2-Hydroxyoctanoic acid_HILNeg	22.69990945	22.6479852	22.55544511	22.7087424	22.88608179	23.80961593	22.66419379	22.77998145	21.9490579	21.91635831	21.92181131	22.17015542	22.39589908	22.75063184	22.72183265	22.41830338	22.55384771	22.62180274	22.54801406	22.41723963	22.53880812	22.61369612	22.60927393	22.42325177	22.51892739	22.45210321	22.44705304	22.66714887	22.28940931
 CPD-23608	2-Hydroxyoctanoic acid_HILNeg	22.69990945	22.6479852	22.55544511	22.7087424	22.88608179	23.80961593	22.66419379	22.77998145	21.9490579	21.91635831	21.92181131	22.17015542	22.39589908	22.75063184	22.72183265	22.41830338	22.55384771	22.62180274	22.54801406	22.41723963	22.53880812	22.61369612	22.60927393	22.42325177	22.51892739	22.45210321	22.44705304	22.66714887	22.28940931
CPD-13042	2,3-Naphthalenedicarboxylic acid_HILNeg	22.33864956	23.3952285	21.97621686	23.30666799	27.07821473	23.35435606	20.99220398	23.72470604	32.28645475	32.23202688	31.68695407	31.88359091	32.05557493	22.24753604	24.06914886	28.9473267	21.26548926	23.9160358	21.57536136	21.85225953	24.26871384	28.58285806	26.73926618	25.4533811	25.3385853	26.36763389	25.53966229	26.14687356	25.83219583
 CPD-9837	2,3-Naphthalenedicarboxylic acid_HILNeg	22.33864956	23.3952285	21.97621686	23.30666799	27.07821473	23.35435606	20.99220398	23.72470604	32.28645475	32.23202688	31.68695407	31.88359091	32.05557493	22.24753604	24.06914886	28.9473267	21.26548926	23.9160358	21.57536136	21.85225953	24.26871384	28.58285806	26.73926618	25.4533811	25.3385853	26.36763389	25.53966229	26.14687356	25.83219583
 5-METHOXYFURANOCOUMARIN	2,3-Naphthalenedicarboxylic acid_HILNeg	22.33864956	23.3952285	21.97621686	23.30666799	27.07821473	23.35435606	20.99220398	23.72470604	32.28645475	32.23202688	31.68695407	31.88359091	32.05557493	22.24753604	24.06914886	28.9473267	21.26548926	23.9160358	21.57536136	21.85225953	24.26871384	28.58285806	26.73926618	25.4533811	25.3385853	26.36763389	25.53966229	26.14687356	25.83219583
CPD-24216	3-(3-Methoxyphenyl)propionic acid_HILNeg	22.06812428	22.09340939	22.12042419	22.24137945	22.10885716	21.67145869	22.27361011	22.33210078	16.86215022	16.82939076	16.34961889	17.15140284	17.80449506	21.29818962	22.39892758	21.44997533	22.29311733	22.88321784	22.26610419	22.53879767	22.83133068	22.23174327	22.28309049	22.21593473	21.31179551	22.26324989	21.55088772	22.61045103	21.41959469
 CPD-24215	3-(3-Methoxyphenyl)propionic acid_HILNeg	22.06812428	22.09340939	22.12042419	22.24137945	22.10885716	21.67145869	22.27361011	22.33210078	16.86215022	16.82939076	16.34961889	17.15140284	17.80449506	21.29818962	22.39892758	21.44997533	22.29311733	22.88321784	22.26610419	22.53879767	22.83133068	22.23174327	22.28309049	22.21593473	21.31179551	22.26324989	21.55088772	22.61045103	21.41959469
 CPD-23591	3-(3-Methoxyphenyl)propionic acid_HILNeg	22.06812428	22.09340939	22.12042419	22.24137945	22.10885716	21.67145869	22.27361011	22.33210078	16.86215022	16.82939076	16.34961889	17.15140284	17.80449506	21.29818962	22.39892758	21.44997533	22.29311733	22.88321784	22.26610419	22.53879767	22.83133068	22.23174327	22.28309049	22.21593473	21.31179551	22.26324989	21.55088772	22.61045103	21.41959469
 CONIFERYL-ALCOHOL	3-(3-Methoxyphenyl)propionic acid_HILNeg	22.06812428	22.09340939	22.12042419	22.24137945	22.10885716	21.67145869	22.27361011	22.33210078	16.86215022	16.82939076	16.34961889	17.15140284	17.80449506	21.29818962	22.39892758	21.44997533	22.29311733	22.88321784	22.26610419	22.53879767	22.83133068	22.23174327	22.28309049	22.21593473	21.31179551	22.26324989	21.55088772	22.61045103	21.41959469
 CPD-11530	3-(3-Methoxyphenyl)propionic acid_HILNeg	22.06812428	22.09340939	22.12042419	22.24137945	22.10885716	21.67145869	22.27361011	22.33210078	16.86215022	16.82939076	16.34961889	17.15140284	17.80449506	21.29818962	22.39892758	21.44997533	22.29311733	22.88321784	22.26610419	22.53879767	22.83133068	22.23174327	22.28309049	22.21593473	21.31179551	22.26324989	21.55088772	22.61045103	21.41959469
 CPD-24217	3-(3-Methoxyphenyl)propionic acid_HILNeg	22.06812428	22.09340939	22.12042419	22.24137945	22.10885716	21.67145869	22.27361011	22.33210078	16.86215022	16.82939076	16.34961889	17.15140284	17.80449506	21.29818962	22.39892758	21.44997533	22.29311733	22.88321784	22.26610419	22.53879767	22.83133068	22.23174327	22.28309049	22.21593473	21.31179551	22.26324989	21.55088772	22.61045103	21.41959469
 CPD-21080	3-(3-Methoxyphenyl)propionic acid_HILNeg	22.06812428	22.09340939	22.12042419	22.24137945	22.10885716	21.67145869	22.27361011	22.33210078	16.86215022	16.82939076	16.34961889	17.15140284	17.80449506	21.29818962	22.39892758	21.44997533	22.29311733	22.88321784	22.26610419	22.53879767	22.83133068	22.23174327	22.28309049	22.21593473	21.31179551	22.26324989	21.55088772	22.61045103	21.41959469
CPD-2205	3-Acetamidophenol_HILNeg	26.51336348	26.5102269	26.61251076	26.60347809	26.56560313	25.92571458	26.80313461	26.72338442	21.97825998	21.82569214	22.03911592	22.21387086	22.5970925	26.64534975	26.7798107	25.53504032	26.71103975	26.69513076	26.79313843	26.51419122	26.71218148	26.4465675	26.55071255	26.41000863	26.5127743	26.45591249	26.51212747	26.82255619	26.51959485
 D-PHENYLGLYCINE	3-Acetamidophenol_HILNeg	26.51336348	26.5102269	26.61251076	26.60347809	26.56560313	25.92571458	26.80313461	26.72338442	21.97825998	21.82569214	22.03911592	22.21387086	22.5970925	26.64534975	26.7798107	25.53504032	26.71103975	26.69513076	26.79313843	26.51419122	26.71218148	26.4465675	26.55071255	26.41000863	26.5127743	26.45591249	26.51212747	26.82255619	26.51959485
 CPD-15315	3-Acetamidophenol_HILNeg	26.51336348	26.5102269	26.61251076	26.60347809	26.56560313	25.92571458	26.80313461	26.72338442	21.97825998	21.82569214	22.03911592	22.21387086	22.5970925	26.64534975	26.7798107	25.53504032	26.71103975	26.69513076	26.79313843	26.51419122	26.71218148	26.4465675	26.55071255	26.41000863	26.5127743	26.45591249	26.51212747	26.82255619	26.51959485
 CPD-10523	3-Acetamidophenol_HILNeg	26.51336348	26.5102269	26.61251076	26.60347809	26.56560313	25.92571458	26.80313461	26.72338442	21.97825998	21.82569214	22.03911592	22.21387086	22.5970925	26.64534975	26.7798107	25.53504032	26.71103975	26.69513076	26.79313843	26.51419122	26.71218148	26.4465675	26.55071255	26.41000863	26.5127743	26.45591249	26.51212747	26.82255619	26.51959485
 CPD0-1408	3-Acetamidophenol_HILNeg	26.51336348	26.5102269	26.61251076	26.60347809	26.56560313	25.92571458	26.80313461	26.72338442	21.97825998	21.82569214	22.03911592	22.21387086	22.5970925	26.64534975	26.7798107	25.53504032	26.71103975	26.69513076	26.79313843	26.51419122	26.71218148	26.4465675	26.55071255	26.41000863	26.5127743	26.45591249	26.51212747	26.82255619	26.51959485
 CPD-12383	3-Acetamidophenol_HILNeg	26.51336348	26.5102269	26.61251076	26.60347809	26.56560313	25.92571458	26.80313461	26.72338442	21.97825998	21.82569214	22.03911592	22.21387086	22.5970925	26.64534975	26.7798107	25.53504032	26.71103975	26.69513076	26.79313843	26.51419122	26.71218148	26.4465675	26.55071255	26.41000863	26.5127743	26.45591249	26.51212747	26.82255619	26.51959485
 CPD-1041	3-Acetamidophenol_HILNeg	26.51336348	26.5102269	26.61251076	26.60347809	26.56560313	25.92571458	26.80313461	26.72338442	21.97825998	21.82569214	22.03911592	22.21387086	22.5970925	26.64534975	26.7798107	25.53504032	26.71103975	26.69513076	26.79313843	26.51419122	26.71218148	26.4465675	26.55071255	26.41000863	26.5127743	26.45591249	26.51212747	26.82255619	26.51959485
 CPD-16546	3-Acetamidophenol_HILNeg	26.51336348	26.5102269	26.61251076	26.60347809	26.56560313	25.92571458	26.80313461	26.72338442	21.97825998	21.82569214	22.03911592	22.21387086	22.5970925	26.64534975	26.7798107	25.53504032	26.71103975	26.69513076	26.79313843	26.51419122	26.71218148	26.4465675	26.55071255	26.41000863	26.5127743	26.45591249	26.51212747	26.82255619	26.51959485
 CPD-7669	3-Acetamidophenol_HILNeg	26.51336348	26.5102269	26.61251076	26.60347809	26.56560313	25.92571458	26.80313461	26.72338442	21.97825998	21.82569214	22.03911592	22.21387086	22.5970925	26.64534975	26.7798107	25.53504032	26.71103975	26.69513076	26.79313843	26.51419122	26.71218148	26.4465675	26.55071255	26.41000863	26.5127743	26.45591249	26.51212747	26.82255619	26.51959485
 R-MANDELAMIDE	3-Acetamidophenol_HILNeg	26.51336348	26.5102269	26.61251076	26.60347809	26.56560313	25.92571458	26.80313461	26.72338442	21.97825998	21.82569214	22.03911592	22.21387086	22.5970925	26.64534975	26.7798107	25.53504032	26.71103975	26.69513076	26.79313843	26.51419122	26.71218148	26.4465675	26.55071255	26.41000863	26.5127743	26.45591249	26.51212747	26.82255619	26.51959485
CPD-16508	3-Hydroxyacetaminophen_HILNeg	22.53585782	22.5669959	22.606797	22.67475881	22.62010677	22.59921635	22.84460375	22.83252509	21.82774552	21.91692452	22.01166817	22.23969708	22.62735631	22.65547054	22.87977568	22.30282159	22.83482431	22.70523882	22.73515187	22.56729848	22.76556355	22.49664723	22.76329145	22.58611157	22.56560764	22.55499909	22.67050001	22.92280603	22.53680399
 CPD-383	3-Hydroxyacetaminophen_HILNeg	22.53585782	22.5669959	22.606797	22.67475881	22.62010677	22.59921635	22.84460375	22.83252509	21.82774552	21.91692452	22.01166817	22.23969708	22.62735631	22.65547054	22.87977568	22.30282159	22.83482431	22.70523882	22.73515187	22.56729848	22.76556355	22.49664723	22.76329145	22.58611157	22.56560764	22.55499909	22.67050001	22.92280603	22.53680399
 PYRIDOXAL	3-Hydroxyacetaminophen_HILNeg	22.53585782	22.5669959	22.606797	22.67475881	22.62010677	22.59921635	22.84460375	22.83252509	21.82774552	21.91692452	22.01166817	22.23969708	22.62735631	22.65547054	22.87977568	22.30282159	22.83482431	22.70523882	22.73515187	22.56729848	22.76556355	22.49664723	22.76329145	22.58611157	22.56560764	22.55499909	22.67050001	22.92280603	22.53680399
 D-4-HYDROXYPHENYLGLYCINE	3-Hydroxyacetaminophen_HILNeg	22.53585782	22.5669959	22.606797	22.67475881	22.62010677	22.59921635	22.84460375	22.83252509	21.82774552	21.91692452	22.01166817	22.23969708	22.62735631	22.65547054	22.87977568	22.30282159	22.83482431	22.70523882	22.73515187	22.56729848	22.76556355	22.49664723	22.76329145	22.58611157	22.56560764	22.55499909	22.67050001	22.92280603	22.53680399
 CPD-20050	3-Hydroxyacetaminophen_HILNeg	22.53585782	22.5669959	22.606797	22.67475881	22.62010677	22.59921635	22.84460375	22.83252509	21.82774552	21.91692452	22.01166817	22.23969708	22.62735631	22.65547054	22.87977568	22.30282159	22.83482431	22.70523882	22.73515187	22.56729848	22.76556355	22.49664723	22.76329145	22.58611157	22.56560764	22.55499909	22.67050001	22.92280603	22.53680399
CPD-7705	3-Oxopentanoic acid_HILNeg	25.51878139	24.75326768	24.5273204	24.11545492	26.72277645	24.89985173	24.68724379	24.34402842	20.22906453	21.93710805	18.98034874	20.61192597	19.59853229	25.33990467	25.06427077	25.80578396	24.92283997	21.43763413	23.54620803	23.46965198	19.90294849	24.15224888	24.58289918	24.30225513	24.24908348	23.93156669	24.34510104	21.09651928	24.20492537
 CPD0-2053	3-Oxopentanoic acid_HILNeg	25.51878139	24.75326768	24.5273204	24.11545492	26.72277645	24.89985173	24.68724379	24.34402842	20.22906453	21.93710805	18.98034874	20.61192597	19.59853229	25.33990467	25.06427077	25.80578396	24.92283997	21.43763413	23.54620803	23.46965198	19.90294849	24.15224888	24.58289918	24.30225513	24.24908348	23.93156669	24.34510104	21.09651928	24.20492537
CPD-616	3,5-Dihydroxybenzyl alcohol_HILNeg	27.0116622	26.75561191	26.74740821	26.90510226	26.97207392	26.31607979	26.50934037	26.50820338	24.23582731	24.25132357	24.33336436	24.67895253	24.71925327	27.10494205	26.93476326	27.39025145	27.04727173	25.96962981	26.03939819	25.83289597	25.94850386	26.56554605	26.95392154	26.68204791	26.11366845	26.05061569	26.08667962	26.33594411	26.03863145
 CPD-10206	3,5-Dihydroxybenzyl alcohol_HILNeg	27.0116622	26.75561191	26.74740821	26.90510226	26.97207392	26.31607979	26.50934037	26.50820338	24.23582731	24.25132357	24.33336436	24.67895253	24.71925327	27.10494205	26.93476326	27.39025145	27.04727173	25.96962981	26.03939819	25.83289597	25.94850386	26.56554605	26.95392154	26.68204791	26.11366845	26.05061569	26.08667962	26.33594411	26.03863145
 CPD-16721	3,5-Dihydroxybenzyl alcohol_HILNeg	27.0116622	26.75561191	26.74740821	26.90510226	26.97207392	26.31607979	26.50934037	26.50820338	24.23582731	24.25132357	24.33336436	24.67895253	24.71925327	27.10494205	26.93476326	27.39025145	27.04727173	25.96962981	26.03939819	25.83289597	25.94850386	26.56554605	26.95392154	26.68204791	26.11366845	26.05061569	26.08667962	26.33594411	26.03863145
 CPD-20978	3,5-Dihydroxybenzyl alcohol_HILNeg	27.0116622	26.75561191	26.74740821	26.90510226	26.97207392	26.31607979	26.50934037	26.50820338	24.23582731	24.25132357	24.33336436	24.67895253	24.71925327	27.10494205	26.93476326	27.39025145	27.04727173	25.96962981	26.03939819	25.83289597	25.94850386	26.56554605	26.95392154	26.68204791	26.11366845	26.05061569	26.08667962	26.33594411	26.03863145
 CPD-9136	3,5-Dihydroxybenzyl alcohol_HILNeg	27.0116622	26.75561191	26.74740821	26.90510226	26.97207392	26.31607979	26.50934037	26.50820338	24.23582731	24.25132357	24.33336436	24.67895253	24.71925327	27.10494205	26.93476326	27.39025145	27.04727173	25.96962981	26.03939819	25.83289597	25.94850386	26.56554605	26.95392154	26.68204791	26.11366845	26.05061569	26.08667962	26.33594411	26.03863145
 CPD-9494	3,5-Dihydroxybenzyl alcohol_HILNeg	27.0116622	26.75561191	26.74740821	26.90510226	26.97207392	26.31607979	26.50934037	26.50820338	24.23582731	24.25132357	24.33336436	24.67895253	24.71925327	27.10494205	26.93476326	27.39025145	27.04727173	25.96962981	26.03939819	25.83289597	25.94850386	26.56554605	26.95392154	26.68204791	26.11366845	26.05061569	26.08667962	26.33594411	26.03863145
CPD-15508	4-Hydroxy-6-methyl-2-pyrone_HILNeg	25.80422048	25.8220507	25.94498772	25.8766202	25.90979363	25.94701668	26.06525624	26.08956728	17.40825912	17.83909536	15.15365419	15.91221248	17.1403761	26.01760852	26.18528816	25.27923823	26.07642777	25.93056866	26.05490734	25.91370933	26.01566771	25.95613545	25.97022608	25.95019876	25.81767322	25.80935198	25.83382234	26.15349808	25.7922756
 PYROGALLOL	4-Hydroxy-6-methyl-2-pyrone_HILNeg	25.80422048	25.8220507	25.94498772	25.8766202	25.90979363	25.94701668	26.06525624	26.08956728	17.40825912	17.83909536	15.15365419	15.91221248	17.1403761	26.01760852	26.18528816	25.27923823	26.07642777	25.93056866	26.05490734	25.91370933	26.01566771	25.95613545	25.97022608	25.95019876	25.81767322	25.80935198	25.83382234	26.15349808	25.7922756
 CPD-8130	4-Hydroxy-6-methyl-2-pyrone_HILNeg	25.80422048	25.8220507	25.94498772	25.8766202	25.90979363	25.94701668	26.06525624	26.08956728	17.40825912	17.83909536	15.15365419	15.91221248	17.1403761	26.01760852	26.18528816	25.27923823	26.07642777	25.93056866	26.05490734	25.91370933	26.01566771	25.95613545	25.97022608	25.95019876	25.81767322	25.80935198	25.83382234	26.15349808	25.7922756
 CPD-11572	4-Hydroxy-6-methyl-2-pyrone_HILNeg	25.80422048	25.8220507	25.94498772	25.8766202	25.90979363	25.94701668	26.06525624	26.08956728	17.40825912	17.83909536	15.15365419	15.91221248	17.1403761	26.01760852	26.18528816	25.27923823	26.07642777	25.93056866	26.05490734	25.91370933	26.01566771	25.95613545	25.97022608	25.95019876	25.81767322	25.80935198	25.83382234	26.15349808	25.7922756
 CPD-10205	4-Hydroxy-6-methyl-2-pyrone_HILNeg	25.80422048	25.8220507	25.94498772	25.8766202	25.90979363	25.94701668	26.06525624	26.08956728	17.40825912	17.83909536	15.15365419	15.91221248	17.1403761	26.01760852	26.18528816	25.27923823	26.07642777	25.93056866	26.05490734	25.91370933	26.01566771	25.95613545	25.97022608	25.95019876	25.81767322	25.80935198	25.83382234	26.15349808	25.7922756
 CPD-16	4-Hydroxy-6-methyl-2-pyrone_HILNeg	25.80422048	25.8220507	25.94498772	25.8766202	25.90979363	25.94701668	26.06525624	26.08956728	17.40825912	17.83909536	15.15365419	15.91221248	17.1403761	26.01760852	26.18528816	25.27923823	26.07642777	25.93056866	26.05490734	25.91370933	26.01566771	25.95613545	25.97022608	25.95019876	25.81767322	25.80935198	25.83382234	26.15349808	25.7922756
4-IMIDAZOLEACETATE	4-Imidazoleacetic acid_HILNeg	26.55979516	27.01359403	26.57723373	27.26651558	26.75682931	26.54447276	26.71200525	26.76638218	21.63121604	21.73136035	22.22672199	22.47639157	22.61484512	26.64907468	26.80021568	26.07236207	26.92696725	27.35098728	26.96943578	26.56535522	27.35192058	26.73105837	26.65845994	26.65840724	26.64092036	26.698505	26.68989866	27.54011558	26.48979794
 THYMINE	4-Imidazoleacetic acid_HILNeg	26.55979516	27.01359403	26.57723373	27.26651558	26.75682931	26.54447276	26.71200525	26.76638218	21.63121604	21.73136035	22.22672199	22.47639157	22.61484512	26.64907468	26.80021568	26.07236207	26.92696725	27.35098728	26.96943578	26.56535522	27.35192058	26.73105837	26.65845994	26.65840724	26.64092036	26.698505	26.68989866	27.54011558	26.48979794
CPD-9665	4-Ketopimelic acid_HILNeg	23.98073664	23.06364739	23.3268813	23.2183488	23.49691131	23.30139023	23.71101884	23.75666047	23.92635044	23.7578442	23.50535935	23.78266052	23.98073664	23.58934897	23.8321987	23.08619795	23.71192311	23.44699831	23.73841442	23.41038412	23.21824193	23.51962244	23.43584254	23.6681237	23.7852685	23.94334756	23.59409471	23.39966566	23.32376561
 3-CARBOXY-3-HYDROXY-ISOCAPROATE	4-Ketopimelic acid_HILNeg	23.98073664	23.06364739	23.3268813	23.2183488	23.49691131	23.30139023	23.71101884	23.75666047	23.92635044	23.7578442	23.50535935	23.78266052	23.98073664	23.58934897	23.8321987	23.08619795	23.71192311	23.44699831	23.73841442	23.41038412	23.21824193	23.51962244	23.43584254	23.6681237	23.7852685	23.94334756	23.59409471	23.39966566	23.32376561
 CPD-52	4-Ketopimelic acid_HILNeg	23.98073664	23.06364739	23.3268813	23.2183488	23.49691131	23.30139023	23.71101884	23.75666047	23.92635044	23.7578442	23.50535935	23.78266052	23.98073664	23.58934897	23.8321987	23.08619795	23.71192311	23.44699831	23.73841442	23.41038412	23.21824193	23.51962244	23.43584254	23.6681237	23.7852685	23.94334756	23.59409471	23.39966566	23.32376561
 CPD-19220	4-Ketopimelic acid_HILNeg	23.98073664	23.06364739	23.3268813	23.2183488	23.49691131	23.30139023	23.71101884	23.75666047	23.92635044	23.7578442	23.50535935	23.78266052	23.98073664	23.58934897	23.8321987	23.08619795	23.71192311	23.44699831	23.73841442	23.41038412	23.21824193	23.51962244	23.43584254	23.6681237	23.7852685	23.94334756	23.59409471	23.39966566	23.32376561
 2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE	4-Ketopimelic acid_HILNeg	23.98073664	23.06364739	23.3268813	23.2183488	23.49691131	23.30139023	23.71101884	23.75666047	23.92635044	23.7578442	23.50535935	23.78266052	23.98073664	23.58934897	23.8321987	23.08619795	23.71192311	23.44699831	23.73841442	23.41038412	23.21824193	23.51962244	23.43584254	23.6681237	23.7852685	23.94334756	23.59409471	23.39966566	23.32376561
 CPD-18773	4-Ketopimelic acid_HILNeg	23.98073664	23.06364739	23.3268813	23.2183488	23.49691131	23.30139023	23.71101884	23.75666047	23.92635044	23.7578442	23.50535935	23.78266052	23.98073664	23.58934897	23.8321987	23.08619795	23.71192311	23.44699831	23.73841442	23.41038412	23.21824193	23.51962244	23.43584254	23.6681237	23.7852685	23.94334756	23.59409471	23.39966566	23.32376561
